TripID_out,DayID,IndividualID,Age_Group,Gender,Segment,TravDay,TripPurpFrom_B01ID_out,TripPurpTo_B01ID_out,TripStart_out,TripEnd_out,TripDisExSW_out,TripTravTime_out,Average_Speed_mph_out,TripStart_return,TripEnd_return,TripDisExSW_return,TripTravTime_return,Average_Speed_mph_return
2023057563,2023030174,2023005037,40-49,Male,Male 40-49,4,23,1,420,460,23,40,34.5,1020,1070,23,50,27.6
2023081162,2023042068,2023007020,40-49,Male,Male 40-49,5,23,1,480,530,25,50,30,1020,1080,25,60,25
2023101416,2023053243,2023008905,60+,Female,Female 60+,1,23,1,375,410,14,35,24,870,910,14,40,21
2023019546,2023010237,2023001693,60+,Female,Female 60+,3,23,1,405,500,34,95,21.5,875,940,43,65,39.7
2023095592,2023050146,2023008391,21-29,Male,Male 21-29,5,23,1,300,320,10,20,30,840,860,10,20,30
2023170026,2023086826,2023014585,50-59,Male,Male 50-59,5,23,1,423,447,10,24,25,960,981,10,21,28.6
2023037205,2023019765,2023003225,21-29,Male,Male 21-29,4,23,1,435,465,19,30,38,990,1015,19,25,45.6
2023170024,2023086825,2023014585,50-59,Male,Male 50-59,4,23,1,482,506,10,24,25,1020,1052,10,32,18.8
2023164989,2023084289,2023014182,21-29,Female,Female 21-29,2,23,1,410,450,12,40,18,1020,1060,12,40,18
2023126738,2023065399,2023010942,50-59,Male,Male 50-59,5,23,1,480,510,12,30,24,780,810,12,30,24
2023146507,2023075360,2023012661,50-59,Female,Female 50-59,5,23,1,410,460,23,50,27.6,975,1018,23,43,32.1
2023157636,2023080672,2023013568,40-49,Female,Female 40-49,4,23,1,420,465,15,45,20,990,1035,15,45,20
2023047760,2023025292,2023004199,30-39,Female,Female 30-39,1,23,1,360,420,25,55,27.3,1015,1070,25,45,33.3
2023102761,2023053883,2023009013,40-49,Male,Male 40-49,4,23,1,377,417,23,40,34.5,1013,1065,24,52,27.7
2023001444,2023000870,2023000145,21-29,Male,Male 21-29,2,23,1,510,570,27,60,27,1050,1110,27,60,27
2023084628,2023043888,2023007332,60+,Male,Male 60+,5,23,1,305,350,26,45,34.7,855,895,24,40,36
2023080247,2023041533,2023006937,40-49,Male,Male 40-49,2,23,1,440,460,12,20,36,780,795,12,15,48
2023116242,2023060443,2023010122,60+,Male,Male 60+,5,23,1,1050,1075,10,25,24,1110,1135,10,25,24
2023197052,2023101012,2023016985,21-29,Male,Male 21-29,2,23,1,360,390,16,30,32,930,960,16,30,32
2023035391,2023018575,2023003041,40-49,Male,Male 40-49,4,23,1,390,465,55,75,44,960,1050,55,90,36.7
2023072017,2023037641,2023006296,50-59,Male,Male 50-59,2,23,1,570,710,76,140,32.6,850,1000,76,150,30.4
2023012381,2023006542,2023001060,60+,Female,Female 60+,4,23,1,480,500,10,19,31.6,750,780,10,30,20
2023195775,2023100329,2023016866,50-59,Male,Male 50-59,5,23,1,600,630,10.5,30,21,1020,1055,10.5,35,18
2023051858,2023027225,2023004525,60+,Female,Female 60+,2,23,1,390,415,14,25,33.6,900,925,14,25,33.6
2023075320,2023039174,2023006553,50-59,Male,Male 50-59,2,23,1,330,360,20,30,40,1080,1110,20,30,40
2023014448,2023007562,2023001234,40-49,Male,Male 40-49,2,23,1,295,320,10,25,24,840,875,10,35,17.1
2023078966,2023040843,2023006827,50-59,Female,Female 50-59,5,23,1,417,441,16,24,40,997,1028,16,31,31
2023097948,2023051465,2023008602,50-59,Male,Male 50-59,1,23,1,485,555,67,70,57.4,1095,1185,68,75,54.4
2023039626,2023021136,2023003449,50-59,Female,Female 50-59,3,23,1,450,485,14,35,24,985,1025,15,40,22.5
2023157004,2023080400,2023013529,50-59,Female,Female 50-59,5,23,1,660,690,11,30,22,780,810,11,30,22
2023091264,2023047623,2023007964,30-39,Male,Male 30-39,2,23,1,390,420,12,30,24,1080,1110,12,30,24
2023004409,2023002293,2023000368,50-59,Male,Male 50-59,4,23,1,750,817,53,67,47.5,1380,15,53,75,42.4
2023130271,2023066973,2023011191,50-59,Female,Female 50-59,4,23,1,455,535,21,80,15.8,1030,1095,21,65,19.4
2023067897,2023035591,2023005961,50-59,Male,Male 50-59,3,23,1,420,460,12,40,18,1010,1050,12,40,18
2023127249,2023065651,2023010983,50-59,Female,Female 50-59,5,23,1,450,465,10.1,15,40.4,1080,1100,10.1,20,30.3
2023082603,2023042808,2023007149,21-29,Male,Male 21-29,3,23,1,430,470,24,40,36,990,1035,24,45,32
2023083608,2023043382,2023007240,21-29,Male,Male 21-29,3,23,1,420,450,17,30,34,995,1025,17,30,34
2023005262,2023002816,2023000466,30-39,Male,Male 30-39,2,23,1,420,480,16.5,60,16.5,960,1050,18,90,12
2023023812,2023012458,2023002067,40-49,Male,Male 40-49,5,23,1,480,525,19.9,45,26.5,1060,1100,20,40,30
2023077298,2023040188,2023006728,40-49,Male,Male 40-49,1,23,1,380,410,16,30,32,930,957,21,27,46.7
2023202034,2023103388,2023017361,40-49,Male,Male 40-49,5,23,1,270,295,14,25,33.6,930,960,14,30,28
2023163493,2023083415,2023014052,50-59,Male,Male 50-59,3,23,1,495,540,25,45,33.3,1020,1065,25,45,33.3
2023127273,2023065658,2023010984,50-59,Male,Male 50-59,5,23,1,600,630,16.8,30,33.6,1005,1035,16.8,30,33.6
2023172631,2023088069,2023014811,30-39,Male,Male 30-39,2,23,1,375,420,26,45,34.7,990,1040,26,50,31.2
2023185033,2023094757,2023015931,50-59,Female,Female 50-59,5,23,1,425,450,10,25,24,850,874,10,24,25
2023003340,2023001801,2023000295,40-49,Male,Male 40-49,2,23,1,480,525,35,45,46.7,1020,1080,35,60,35
2023005481,2023002997,2023000492,30-39,Male,Male 30-39,1,23,1,390,480,40,90,26.7,915,1005,40,90,26.7
2023059523,2023031229,2023005219,50-59,Male,Male 50-59,2,23,1,440,470,11,30,22,960,985,11,25,26.4
2023006892,2023003854,2023000636,30-39,Male,Male 30-39,4,23,1,430,475,30,45,40,1080,1140,30,60,30
2023048138,2023025456,2023004231,50-59,Female,Female 50-59,4,23,1,400,450,19,50,22.8,1120,1170,19,50,22.8
2023163487,2023083413,2023014052,50-59,Male,Male 50-59,1,23,1,450,495,30,45,40,1110,1155,30,45,40
2023014271,2023007458,2023001218,40-49,Male,Male 40-49,3,23,1,390,465,44,75,35.2,1020,1095,44,75,35.2
2023076699,2023039881,2023006673,50-59,Male,Male 50-59,2,23,1,420,445,11,25,26.4,1020,1060,11,40,16.5
2023158578,2023081127,2023013637,50-59,Male,Male 50-59,4,23,1,465,507,11.5,42,16.4,1070,1105,11.5,35,19.7
2023158404,2023081062,2023013628,40-49,Male,Male 40-49,2,23,1,330,390,26,60,26,1095,1200,26,105,14.9
2023060465,2023031677,2023005294,40-49,Male,Male 40-49,2,23,1,420,455,25,35,42.9,1110,1140,25,30,50
2023107564,2023056458,2023009451,40-49,Male,Male 40-49,3,23,1,495,520,10,25,24,1060,1085,10,25,24
2023099149,2023052137,2023008716,50-59,Male,Male 50-59,1,23,1,390,435,34,45,45.3,960,1020,34,60,34
2023019775,2023010337,2023001709,40-49,Male,Male 40-49,5,23,1,450,479,12,29,24.8,970,1010,12,40,18
2023035198,2023018400,2023003016,50-59,Female,Female 50-59,4,23,1,450,490,21,40,31.5,1000,1040,21,40,31.5
2023095590,2023050145,2023008391,21-29,Male,Male 21-29,4,23,1,300,320,10,20,30,840,860,10,20,30
2023107568,2023056460,2023009451,40-49,Male,Male 40-49,5,23,1,570,585,10,15,40,996,1020,10,24,25
2023038479,2023020581,2023003368,50-59,Male,Male 50-59,1,23,1,360,400,13,40,19.5,1080,1120,13,40,19.5
2023105380,2023055079,2023009227,60+,Male,Male 60+,3,23,1,485,535,26,50,31.2,1055,1105,26,50,31.2
2023034934,2023018266,2023002997,60+,Male,Male 60+,3,23,1,440,480,26,40,39,1080,1125,26,45,34.7
2023130359,2023067019,2023011198,50-59,Male,Male 50-59,1,23,1,345,370,18,20,54,870,910,18,25,43.2
2023044851,2023023824,2023003958,30-39,Male,Male 30-39,3,23,1,485,540,11,55,12,1050,1105,11,55,12
2023019200,2023010035,2023001653,40-49,Male,Male 40-49,4,23,1,325,367,17,32,31.9,900,940,17,40,25.5
2023195363,2023099996,2023016814,17-20,Male,Male 17-20,1,23,1,630,660,10,30,20,960,990,10,30,20
2023159940,2023081806,2023013758,50-59,Female,Female 50-59,4,23,1,440,470,12,30,24,930,960,12,30,24
2023191952,2023098312,2023016521,21-29,Male,Male 21-29,4,23,1,390,430,28,40,42,1005,1050,28,45,37.3
2023177034,2023090154,2023015174,30-39,Male,Male 30-39,1,23,1,480,515,17,35,29.1,1260,1295,17,35,29.1
2023088304,2023046029,2023007680,30-39,Male,Male 30-39,4,23,1,420,480,25,60,25,1080,1140,25,60,25
2023127653,2023065837,2023011012,50-59,Female,Female 50-59,2,23,1,435,510,26,75,20.8,1080,1125,26,45,34.7
2023037091,2023019671,2023003212,50-59,Female,Female 50-59,1,23,1,480,540,50,60,50,1020,1080,50,60,50
2023126698,2023065377,2023010939,40-49,Male,Male 40-49,4,23,1,330,390,51,60,51,1020,1110,51,90,34
2023044923,2023023868,2023003964,30-39,Male,Male 30-39,5,23,1,800,840,10,30,20,1280,1320,10,30,20
2023078309,2023040590,2023006785,50-59,Male,Male 50-59,4,23,1,690,716,11.6,18,38.7,1171,1200,11.6,21,33.1
2023088589,2023046201,2023007709,50-59,Male,Male 50-59,1,23,1,390,430,10,40,15,990,1045,11,55,12
2023185031,2023094756,2023015931,50-59,Female,Female 50-59,4,23,1,425,445,10,20,30,905,930,10,25,24
2023155898,2023079804,2023013416,30-39,Male,Male 30-39,4,23,1,481,510,16,29,33.1,1025,1055,16,30,32
2023162320,2023082849,2023013949,50-59,Male,Male 50-59,4,23,1,535,595,35.4,60,35.4,1129,1182,36.3,53,41.1
2023084244,2023043649,2023007293,50-59,Female,Female 50-59,4,23,1,435,470,17,35,29.1,1080,1135,17,55,18.5
2023198996,2023101879,2023017119,50-59,Male,Male 50-59,1,23,1,290,330,31,40,46.5,1080,1123,31,43,43.3
2023054545,2023028655,2023004774,40-49,Male,Male 40-49,4,23,1,420,570,68,150,27.2,1065,1170,68,105,38.9
2023049185,2023025959,2023004312,50-59,Female,Female 50-59,3,23,1,740,775,12,35,20.6,1325,1355,12,30,24
2023055738,2023029233,2023004872,50-59,Male,Male 50-59,1,23,1,370,420,11,50,13.2,1140,1170,11,30,22
2023161054,2023082287,2023013844,30-39,Female,Female 30-39,2,23,1,390,415,13,25,31.2,920,955,13,35,22.3
2023035745,2023018877,2023003092,60+,Male,Male 60+,5,23,1,390,420,18,30,36,1030,1060,18,30,36
2023003894,2023002104,2023000338,40-49,Female,Female 40-49,4,23,1,470,520,26,50,31.2,1170,1215,26,45,34.7
2023044768,2023023796,2023003954,30-39,Male,Male 30-39,3,23,1,420,450,20,30,40,960,1005,20,45,26.7
2023120483,2023062442,2023010463,40-49,Female,Female 40-49,2,23,1,405,435,12,30,24,1020,1060,12,40,18
2023108231,2023056712,2023009503,30-39,Male,Male 30-39,5,23,1,485,510,10.8,25,25.9,1030,1051,10.8,21,30.9
2023169499,2023086581,2023014542,21-29,Male,Male 21-29,5,23,1,500,535,10,35,17.1,1020,1050,10,30,20
2023047843,2023025322,2023004212,50-59,Male,Male 50-59,3,23,1,390,420,13,30,26,1020,1065,13,45,17.3
2023182884,2023093378,2023015715,60+,Female,Female 60+,5,23,1,500,540,10,40,15,750,780,10,30,20
2023180666,2023092227,2023015520,21-29,Female,Female 21-29,2,23,1,495,540,20,45,26.7,1050,1090,20,40,30
2023100384,2023052720,2023008810,30-39,Female,Female 30-39,3,23,1,473,525,25,52,28.8,1083,1119,25,36,41.7
2023161052,2023082286,2023013844,30-39,Female,Female 30-39,1,23,1,680,710,13,30,26,1205,1230,13,25,31.2
2023157927,2023080838,2023013593,21-29,Male,Male 21-29,2,23,1,450,480,14,30,28,990,1020,14,30,28
2023055473,2023029115,2023004853,50-59,Female,Female 50-59,2,23,1,420,440,13,20,39,1020,1040,13,20,39
2023040699,2023021885,2023003580,50-59,Male,Male 50-59,3,23,1,470,500,13,30,26,1080,1105,13,25,31.2
2023153001,2023078248,2023013164,40-49,Male,Male 40-49,2,23,1,300,330,26,30,52,840,885,26,45,34.7
2023086343,2023044966,2023007502,30-39,Male,Male 30-39,5,23,1,360,390,23,30,46,900,950,23,50,27.6
2023153456,2023078513,2023013205,40-49,Female,Female 40-49,1,23,1,720,770,25.5,50,30.6,1155,1200,25.5,45,34
2023023300,2023012085,2023002000,30-39,Female,Female 30-39,3,23,1,380,410,20.5,30,41,915,940,20.5,25,49.2
2023021716,2023011237,2023001865,30-39,Male,Male 30-39,2,23,1,450,488,25,38,39.5,1020,1065,25,45,33.3
2023077830,2023040421,2023006761,60+,Male,Male 60+,3,23,1,570,605,16,35,27.4,1080,1115,16,35,27.4
2023183756,2023093952,2023015798,50-59,Male,Male 50-59,5,23,1,780,805,10.2,25,24.5,1325,1355,12.5,30,25
2023034562,2023018050,2023002963,21-29,Male,Male 21-29,4,23,1,465,510,16,45,21.3,1020,1065,16,45,21.3
2023103971,2023054394,2023009098,30-39,Female,Female 30-39,4,23,1,390,430,13,40,19.5,1190,1220,13,30,26
2023127164,2023065614,2023010978,60+,Male,Male 60+,3,23,1,450,488,16,38,25.3,1030,1070,16,40,24
2023003691,2023002005,2023000324,50-59,Male,Male 50-59,3,23,1,210,240,17,30,34,840,910,17,70,14.6
2023161080,2023082314,2023013848,21-29,Male,Male 21-29,1,23,1,360,420,36,55,39.3,1170,1230,36,55,39.3
2023017160,2023008954,2023001461,30-39,Male,Male 30-39,1,23,1,360,395,14,35,24,1020,1060,14,40,21
2023041288,2023022230,2023003640,30-39,Male,Male 30-39,5,23,1,315,345,18,30,36,1020,1055,18,30,36
2023031707,2023016593,2023002720,50-59,Male,Male 50-59,3,23,1,390,450,34,60,34,960,1050,34,90,22.7
2023018162,2023009514,2023001557,21-29,Female,Female 21-29,1,23,1,675,720,24,45,32,780,825,24,45,32
2023016473,2023008585,2023001403,30-39,Male,Male 30-39,3,23,1,680,710,14,30,28,1380,1410,14,30,28
2023155541,2023079587,2023013383,50-59,Male,Male 50-59,4,23,1,450,480,10,30,20,1080,1110,10,30,20
2023048140,2023025457,2023004231,50-59,Female,Female 50-59,5,23,1,400,450,30,50,36,960,1010,30,50,36
2023122273,2023063417,2023010618,30-39,Male,Male 30-39,4,23,1,425,490,12,65,11.1,940,1025,12,85,8.5
2023167802,2023085703,2023014407,50-59,Male,Male 50-59,2,23,1,420,465,22,45,29.3,990,1080,22,90,14.7
2023197054,2023101013,2023016985,21-29,Male,Male 21-29,3,23,1,360,390,16,30,32,930,960,16,30,32
2023183146,2023093517,2023015736,21-29,Male,Male 21-29,4,23,1,540,575,17,35,29.1,1140,1175,17,30,34
2023054281,2023028501,2023004747,50-59,Female,Female 50-59,4,23,1,375,420,28,45,37.3,960,1020,28,60,28
2023127752,2023065871,2023011017,40-49,Male,Male 40-49,1,23,1,240,290,33,50,39.6,900,960,33,60,33
2023005777,2023003166,2023000516,21-29,Male,Male 21-29,2,23,1,435,466,22,31,42.6,975,1011,22,36,36.7
2023151085,2023077368,2023013026,40-49,Female,Female 40-49,4,23,1,510,530,10,20,30,940,960,10,20,30
2023015475,2023008102,2023001333,30-39,Female,Female 30-39,3,23,1,420,500,42,80,31.5,1050,1140,42,90,28
2023014024,2023007319,2023001193,30-39,Female,Female 30-39,4,23,1,419,442,10,23,26.1,1245,1280,10,35,17.1
2023047350,2023025089,2023004161,30-39,Male,Male 30-39,1,23,1,424,469,32,45,42.7,962,1017,32,55,34.9
2023010683,2023005701,2023000938,40-49,Male,Male 40-49,3,23,1,480,510,18,30,36,1050,1080,18,30,36
2023002990,2023001586,2023000264,21-29,Male,Male 21-29,4,23,1,500,530,16,30,32,990,1035,16,45,21.3
2023064685,2023033839,2023005675,50-59,Male,Male 50-59,1,23,1,600,660,10,60,10,1080,1140,10,60,10
2023009323,2023005065,2023000837,30-39,Female,Female 30-39,4,23,1,450,475,10,25,24,1050,1075,10,25,24
2023012395,2023006549,2023001061,50-59,Male,Male 50-59,4,23,1,500,525,10,25,24,1030,1055,10,25,24
2023133440,2023068525,2023011467,30-39,Male,Male 30-39,2,23,1,360,390,14.2,30,28.4,1020,1050,14.2,30,28.4
2023020309,2023010593,2023001760,30-39,Male,Male 30-39,2,23,1,355,395,26,40,39,945,1020,26,75,20.8
2023132708,2023068108,2023011399,40-49,Male,Male 40-49,5,23,1,720,765,22,45,29.3,1365,1410,22,45,29.3
2023052973,2023027771,2023004638,17-20,Male,Male 17-20,2,23,1,420,460,27,40,40.5,1050,1090,27,40,40.5
2023150764,2023077204,2023012999,50-59,Male,Male 50-59,1,23,1,440,475,14,35,24,990,1020,14,30,28
2023069913,2023036569,2023006114,50-59,Female,Female 50-59,1,23,1,390,430,16,40,24,930,975,16,45,21.3
2023109504,2023057233,2023009601,40-49,Female,Female 40-49,1,23,1,570,590,11,20,33,1100,1127,11,27,24.4
2023138585,2023071191,2023011945,50-59,Female,Female 50-59,1,23,1,405,430,14,25,33.6,1005,1040,14,35,24
2023022824,2023011790,2023001954,50-59,Female,Female 50-59,2,23,1,435,465,12,30,24,990,1030,12,40,18
2023081046,2023041968,2023007006,60+,Male,Male 60+,3,23,1,480,510,10,30,20,1020,1050,10,30,20
2023025857,2023013624,2023002254,21-29,Female,Female 21-29,2,23,1,1140,1180,20,40,30,1320,1380,20,60,20
2023134004,2023068806,2023011541,40-49,Male,Male 40-49,3,23,1,375,415,13,40,19.5,960,1005,13,45,17.3
2023103419,2023054143,2023009054,60+,Male,Male 60+,5,23,1,410,430,10,20,30,1020,1045,10,25,24
2023060506,2023031749,2023005304,40-49,Female,Female 40-49,4,23,1,355,387,28,32,52.5,1164,1201,28,37,45.4
2023071719,2023037528,2023006280,40-49,Male,Male 40-49,1,23,1,375,435,14,60,14,990,1080,14,90,9.3
2023132091,2023067813,2023011353,21-29,Female,Female 21-29,4,23,1,510,540,13,30,26,960,990,13,30,26
2023181456,2023092619,2023015585,60+,Female,Female 60+,2,23,1,405,450,10,45,13.3,1050,1110,10,60,10
2023013877,2023007263,2023001185,30-39,Female,Female 30-39,4,23,1,552,593,19.01,41,27.8,962,1002,18.58,40,27.9
2023078376,2023040622,2023006791,50-59,Male,Male 50-59,1,23,1,360,405,32,45,42.7,930,987,32,57,33.7
2023156532,2023080133,2023013472,60+,Male,Male 60+,4,23,1,360,380,11,20,33,810,830,11,20,33
2023083297,2023043163,2023007205,50-59,Male,Male 50-59,1,23,1,810,870,37,60,37,990,1080,37,90,24.7
2023023193,2023012027,2023001988,30-39,Male,Male 30-39,1,23,1,570,600,12,30,24,995,1047,12,52,13.8
2023096117,2023050510,2023008443,30-39,Male,Male 30-39,5,23,1,480,540,25,60,25,960,1020,25,60,25
2023180417,2023092076,2023015492,50-59,Male,Male 50-59,5,23,1,465,525,13,60,13,840,900,13,60,13
2023073017,2023038071,2023006360,50-59,Male,Male 50-59,5,23,1,470,500,14,30,28,915,945,14,30,28
2023202030,2023103386,2023017361,40-49,Male,Male 40-49,3,23,1,270,295,14,25,33.6,1020,1050,14,30,28
2023016671,2023008704,2023001422,30-39,Male,Male 30-39,3,23,1,360,405,12,45,16,960,1005,12,45,16
2023049519,2023026140,2023004339,21-29,Male,Male 21-29,2,23,1,435,465,11,30,22,1120,1145,11,25,26.4
2023152457,2023077985,2023013125,21-29,Male,Male 21-29,5,23,1,450,510,11,60,11,1090,1130,11,40,16.5
2023030097,2023015720,2023002594,40-49,Male,Male 40-49,5,23,1,490,530,14,40,21,780,810,14,30,28
2023150434,2023077071,2023012957,60+,Male,Male 60+,1,23,1,2,22,18,20,54,680,715,17,35,29.1
2023158843,2023081265,2023013657,30-39,Male,Male 30-39,2,23,1,420,465,18,45,24,975,1082,18,107,10.1
2023122972,2023063767,2023010670,60+,Male,Male 60+,4,23,1,1040,1075,17,35,29.1,1380,1415,17,35,29.1
2023082814,2023042914,2023007167,60+,Male,Male 60+,4,23,1,480,505,13,25,31.2,1080,1110,15,30,30
2023014456,2023007565,2023001234,40-49,Male,Male 40-49,5,23,1,295,320,10,25,24,840,875,10,35,17.1
2023157581,2023080641,2023013564,40-49,Male,Male 40-49,1,23,1,475,500,13,25,31.2,995,1020,13,25,31.2
2023133444,2023068527,2023011467,30-39,Male,Male 30-39,4,23,1,360,390,14.2,30,28.4,1020,1050,14.2,30,28.4
2023095586,2023050142,2023008391,21-29,Male,Male 21-29,1,23,1,300,320,10,20,30,840,860,10,20,30
2023108361,2023056743,2023009508,17-20,Male,Male 17-20,1,23,1,490,510,10,20,30,1020,1040,10,20,30
2023044464,2023023649,2023003906,30-39,Female,Female 30-39,3,23,1,555,600,20,45,26.7,1020,1080,20,60,20
2023044919,2023023867,2023003964,30-39,Male,Male 30-39,4,23,1,800,840,10,30,20,1280,1320,10,30,20
2023005071,2023002693,2023000439,50-59,Male,Male 50-59,5,23,1,360,420,46,60,46,990,1080,46,65,42.5
2023167158,2023085305,2023014339,21-29,Male,Male 21-29,3,23,1,510,540,10,30,20,1050,1080,10,30,20
2023167270,2023085347,2023014345,40-49,Male,Male 40-49,3,23,1,440,480,11,40,16.5,1020,1055,11,35,18.9
2023174834,2023088995,2023014956,30-39,Male,Male 30-39,4,23,1,402,465,11,63,10.5,1030,1070,11,40,16.5
2023022822,2023011789,2023001954,50-59,Female,Female 50-59,1,23,1,435,465,12,30,24,990,1030,12,40,18
2023031773,2023016628,2023002726,30-39,Female,Female 30-39,3,23,1,480,525,26,45,34.7,1260,1305,26,45,34.7
2023160961,2023082245,2023013838,50-59,Male,Male 50-59,2,23,1,425,457,17,32,31.9,1020,1065,18,45,24
2023067653,2023035470,2023005944,17-20,Female,Female 17-20,1,23,1,450,475,10,25,24,1020,1050,10,25,24
2023123909,2023064171,2023010730,50-59,Male,Male 50-59,2,23,1,1062,1101,22.6,39,34.8,1193,1218,18.7,25,44.9
2023046507,2023024720,2023004099,60+,Male,Male 60+,3,23,1,420,475,42.5,55,46.4,1020,1090,42.5,70,36.4
2023022573,2023011625,2023001924,30-39,Female,Female 30-39,5,23,1,480,525,26,45,34.7,1095,1140,26,45,34.7
2023038485,2023020584,2023003368,50-59,Male,Male 50-59,4,23,1,780,820,13,40,19.5,1380,1410,13,30,26
2023005847,2023003218,2023000523,40-49,Female,Female 40-49,5,23,1,570,600,12,30,24,840,870,12,30,24
2023062100,2023032495,2023005444,21-29,Male,Male 21-29,1,23,1,470,500,16,30,32,1020,1050,16,30,32
2023047762,2023025293,2023004199,30-39,Female,Female 30-39,2,23,1,310,350,25,40,37.5,955,1005,25,50,30
2023183253,2023093622,2023015751,30-39,Male,Male 30-39,4,23,1,345,400,12,55,13.1,1035,1095,12,60,12
2023067744,2023035514,2023005950,50-59,Male,Male 50-59,3,23,1,420,450,23,30,46,1110,1140,23,30,46
2023016854,2023008804,2023001438,50-59,Male,Male 50-59,5,23,1,314,352,18,38,28.4,800,854,17,54,18.9
2023183432,2023093810,2023015778,40-49,Female,Female 40-49,3,23,1,405,460,21,55,22.9,1080,1140,21,60,21
2023181239,2023092499,2023015568,40-49,Male,Male 40-49,1,23,1,420,445,14,25,33.6,765,795,14,30,28
2023181581,2023092723,2023015610,60+,Male,Male 60+,1,23,1,405,475,56,70,48,960,1032,56,72,46.7
2023082745,2023042886,2023007163,30-39,Female,Female 30-39,4,23,1,755,780,11,25,26.4,840,865,11,25,26.4
2023035387,2023018573,2023003041,40-49,Male,Male 40-49,2,23,1,390,465,55,75,44,960,1050,55,90,36.7
2023093517,2023048996,2023008193,30-39,Male,Male 30-39,3,23,1,435,480,24,45,32,990,1035,24,45,32
2023086333,2023044964,2023007502,30-39,Male,Male 30-39,3,23,1,360,390,23,30,46,930,990,23,60,23
2023159560,2023081616,2023013725,21-29,Female,Female 21-29,3,23,1,660,720,50,60,50,840,900,50,60,50
2023030399,2023015888,2023002618,40-49,Male,Male 40-49,5,23,1,495,540,23,45,30.7,1035,1080,23,45,30.7
2023016883,2023008810,2023001439,40-49,Female,Female 40-49,4,23,1,315,348,15,33,27.3,841,877,13,36,21.7
2023081652,2023042292,2023007052,50-59,Male,Male 50-59,5,23,1,500,550,20,50,24,990,1035,20,45,26.7
2023093515,2023048995,2023008193,30-39,Male,Male 30-39,2,23,1,425,470,24,45,32,1020,1060,24,40,36
2023161790,2023082594,2023013907,17-20,Male,Male 17-20,1,23,1,470,515,18,45,24,1020,1065,18,45,24
2023060495,2023031742,2023005303,40-49,Male,Male 40-49,4,23,1,600,625,15,25,36,960,990,15,30,30
2023035509,2023018708,2023003060,60+,Male,Male 60+,4,23,1,480,540,25,60,25,1035,1110,25,75,20
2023000690,2023000415,2023000068,50-59,Female,Female 50-59,2,23,1,445,480,15,35,25.7,1005,1035,15,30,30
2023163212,2023083254,2023014023,40-49,Male,Male 40-49,3,23,1,480,510,11,30,22,1110,1140,11,30,22
2023008306,2023004579,2023000753,60+,Male,Male 60+,1,23,1,705,765,30,60,30,960,1020,30,60,30
2023095999,2023050418,2023008430,40-49,Male,Male 40-49,4,23,1,960,990,12.3,30,24.6,1380,1410,12.3,30,24.6
2023016471,2023008584,2023001403,30-39,Male,Male 30-39,2,23,1,860,895,14,35,24,1380,1410,14,30,28
2023142299,2023073194,2023012293,40-49,Female,Female 40-49,2,23,1,510,545,14.5,35,24.9,855,900,14.5,35,24.9
2023075318,2023039173,2023006553,50-59,Male,Male 50-59,1,23,1,330,360,20,30,40,1080,1110,20,30,40
2023057355,2023030055,2023005020,30-39,Female,Female 30-39,4,23,1,480,510,11,30,22,960,1000,11,30,22
2023190914,2023097823,2023016422,60+,Male,Male 60+,5,23,1,330,425,62,95,39.2,1095,1200,62,105,35.4
2023119697,2023062066,2023010400,21-29,Male,Male 21-29,4,23,1,452,476,12,24,30,1053,1098,13,45,17.3
2023199002,2023101882,2023017119,50-59,Male,Male 50-59,4,23,1,290,330,31,40,46.5,1080,1125,31,45,41.3
2023151072,2023077354,2023013024,21-29,Male,Male 21-29,4,23,1,480,520,10,40,15,1080,1125,10,45,13.3
2023185538,2023095037,2023015976,60+,Male,Male 60+,5,23,1,360,420,45,60,45,960,1020,45,60,45
2023062102,2023032496,2023005444,21-29,Male,Male 21-29,2,23,1,465,495,16,30,32,1030,1060,16,30,32
2023082601,2023042807,2023007149,21-29,Male,Male 21-29,2,23,1,430,470,24,40,36,990,1035,24,45,32
2023174980,2023089048,2023014964,40-49,Female,Female 40-49,1,23,1,720,765,30,45,40,1155,1200,30,45,40
2023156627,2023080175,2023013480,30-39,Female,Female 30-39,4,23,1,510,540,20.3,30,40.6,1020,1050,20.3,30,40.6
2023169435,2023086538,2023014536,40-49,Male,Male 40-49,4,23,1,420,465,22,45,29.3,960,1005,22,45,29.3
2023077681,2023040350,2023006751,30-39,Male,Male 30-39,2,23,1,465,495,18,30,36,1035,1065,18,30,36
2023190976,2023097847,2023016428,30-39,Male,Male 30-39,1,23,1,433,476,16,43,22.3,1032,1095,16,63,15.2
2023090824,2023047330,2023007922,30-39,Female,Female 30-39,3,23,1,420,460,13.7,40,20.6,1080,1130,13.7,50,16.4
2023174638,2023088909,2023014944,40-49,Male,Male 40-49,2,23,1,310,330,13,20,39,1020,1055,13,35,22.3
2023035743,2023018876,2023003092,60+,Male,Male 60+,4,23,1,390,420,18,30,36,990,1020,18,30,36
2023106967,2023056085,2023009397,60+,Female,Female 60+,1,23,1,444,465,12,21,34.3,1039,1061,11,22,30
2023089010,2023046434,2023007758,30-39,Male,Male 30-39,3,23,1,480,510,20,30,40,960,980,20,20,60
2023073788,2023038467,2023006440,50-59,Male,Male 50-59,2,23,1,180,210,19,30,38,995,1025,19,30,38
